rssi,address
-71,98421ECE-25A4-08A3-E178-AA75CB3BC641
-94,C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2
-97,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-62,74A71196-ED21-B05C-1357-18750648483C
-76,470BCD0E-4128-C60A-A81D-998F97C53329
-69,D7019209-3F13-A459-09DE-56A901DA7272
-71,7D1D648C-8CED-928B-3483-B164419E75B2
-80,D3E980EE-D197-FD7A-8835-18A2F91A40C9
-99,2ED28E9D-6F83-EB49-CD25-5EA440A914FD
-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-71,98421ECE-25A4-08A3-E178-AA75CB3BC641
-94,C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2
-97,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-62,74A71196-ED21-B05C-1357-18750648483C
-76,470BCD0E-4128-C60A-A81D-998F97C53329
-69,D7019209-3F13-A459-09DE-56A901DA7272
-71,7D1D648C-8CED-928B-3483-B164419E75B2
-80,D3E980EE-D197-FD7A-8835-18A2F91A40C9
-99,2ED28E9D-6F83-EB49-CD25-5EA440A914FD
-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-71,98421ECE-25A4-08A3-E178-AA75CB3BC641
-94,C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2
-97,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-62,74A71196-ED21-B05C-1357-18750648483C
-76,470BCD0E-4128-C60A-A81D-998F97C53329
-69,D7019209-3F13-A459-09DE-56A901DA7272
-71,7D1D648C-8CED-928B-3483-B164419E75B2
-80,D3E980EE-D197-FD7A-8835-18A2F91A40C9
-99,2ED28E9D-6F83-EB49-CD25-5EA440A914FD
-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-71,98421ECE-25A4-08A3-E178-AA75CB3BC641
-94,C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2
-97,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-62,74A71196-ED21-B05C-1357-18750648483C
-76,470BCD0E-4128-C60A-A81D-998F97C53329
-69,D7019209-3F13-A459-09DE-56A901DA7272
-71,7D1D648C-8CED-928B-3483-B164419E75B2
-80,D3E980EE-D197-FD7A-8835-18A2F91A40C9
-99,2ED28E9D-6F83-EB49-CD25-5EA440A914FD
-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-71,98421ECE-25A4-08A3-E178-AA75CB3BC641
-94,C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2
-97,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-62,74A71196-ED21-B05C-1357-18750648483C
-76,470BCD0E-4128-C60A-A81D-998F97C53329
-69,D7019209-3F13-A459-09DE-56A901DA7272
-71,7D1D648C-8CED-928B-3483-B164419E75B2
-80,D3E980EE-D197-FD7A-8835-18A2F91A40C9
-99,2ED28E9D-6F83-EB49-CD25-5EA440A914FD
-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-71,98421ECE-25A4-08A3-E178-AA75CB3BC641
-94,C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2
-97,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-62,74A71196-ED21-B05C-1357-18750648483C
-76,470BCD0E-4128-C60A-A81D-998F97C53329
-69,D7019209-3F13-A459-09DE-56A901DA7272
-71,7D1D648C-8CED-928B-3483-B164419E75B2
-80,D3E980EE-D197-FD7A-8835-18A2F91A40C9
-99,2ED28E9D-6F83-EB49-CD25-5EA440A914FD
-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-71,98421ECE-25A4-08A3-E178-AA75CB3BC641
-94,C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2
-97,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-62,74A71196-ED21-B05C-1357-18750648483C
-76,470BCD0E-4128-C60A-A81D-998F97C53329
-69,D7019209-3F13-A459-09DE-56A901DA7272
-71,7D1D648C-8CED-928B-3483-B164419E75B2
-80,D3E980EE-D197-FD7A-8835-18A2F91A40C9
-99,2ED28E9D-6F83-EB49-CD25-5EA440A914FD
-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-71,98421ECE-25A4-08A3-E178-AA75CB3BC641
-94,C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2
-97,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-62,74A71196-ED21-B05C-1357-18750648483C
-76,470BCD0E-4128-C60A-A81D-998F97C53329
-69,D7019209-3F13-A459-09DE-56A901DA7272
-71,7D1D648C-8CED-928B-3483-B164419E75B2
-80,D3E980EE-D197-FD7A-8835-18A2F91A40C9
-99,2ED28E9D-6F83-EB49-CD25-5EA440A914FD
-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-71,98421ECE-25A4-08A3-E178-AA75CB3BC641
-94,C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2
-97,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-62,74A71196-ED21-B05C-1357-18750648483C
-76,470BCD0E-4128-C60A-A81D-998F97C53329
-69,D7019209-3F13-A459-09DE-56A901DA7272
-71,7D1D648C-8CED-928B-3483-B164419E75B2
-80,D3E980EE-D197-FD7A-8835-18A2F91A40C9
-99,2ED28E9D-6F83-EB49-CD25-5EA440A914FD
-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-71,98421ECE-25A4-08A3-E178-AA75CB3BC641
-94,C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2
-97,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-62,74A71196-ED21-B05C-1357-18750648483C
-76,470BCD0E-4128-C60A-A81D-998F97C53329
-69,D7019209-3F13-A459-09DE-56A901DA7272
-71,7D1D648C-8CED-928B-3483-B164419E75B2
-80,D3E980EE-D197-FD7A-8835-18A2F91A40C9
-99,2ED28E9D-6F83-EB49-CD25-5EA440A914FD
-67,E1BEC981-F150-F7B4-9462-855BE34E0B7F
