rssi,address
-88,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-67,D7019209-3F13-A459-09DE-56A901DA7272
-69,98421ECE-25A4-08A3-E178-AA75CB3BC641
-98,853B7D55-E7D9-ECEB-3160-A6F4294707C0
-69,7D1D648C-8CED-928B-3483-B164419E75B2
-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-99,E92E209F-9730-1FA4-906B-8ED4EC97D87E
-96,81F196BD-260F-EAAE-C401-E007257D1532
-87,C2399E6E-8B3F-EF74-2F2C-54A555A467C9
-69,9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC
-88,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-67,D7019209-3F13-A459-09DE-56A901DA7272
-69,98421ECE-25A4-08A3-E178-AA75CB3BC641
-98,853B7D55-E7D9-ECEB-3160-A6F4294707C0
-69,7D1D648C-8CED-928B-3483-B164419E75B2
-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-99,E92E209F-9730-1FA4-906B-8ED4EC97D87E
-96,81F196BD-260F-EAAE-C401-E007257D1532
-87,C2399E6E-8B3F-EF74-2F2C-54A555A467C9
-69,9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC
-88,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-67,D7019209-3F13-A459-09DE-56A901DA7272
-69,98421ECE-25A4-08A3-E178-AA75CB3BC641
-98,853B7D55-E7D9-ECEB-3160-A6F4294707C0
-69,7D1D648C-8CED-928B-3483-B164419E75B2
-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-99,E92E209F-9730-1FA4-906B-8ED4EC97D87E
-96,81F196BD-260F-EAAE-C401-E007257D1532
-87,C2399E6E-8B3F-EF74-2F2C-54A555A467C9
-69,9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC
-88,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-67,D7019209-3F13-A459-09DE-56A901DA7272
-69,98421ECE-25A4-08A3-E178-AA75CB3BC641
-98,853B7D55-E7D9-ECEB-3160-A6F4294707C0
-69,7D1D648C-8CED-928B-3483-B164419E75B2
-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-99,E92E209F-9730-1FA4-906B-8ED4EC97D87E
-96,81F196BD-260F-EAAE-C401-E007257D1532
-87,C2399E6E-8B3F-EF74-2F2C-54A555A467C9
-69,9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC
-88,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-67,D7019209-3F13-A459-09DE-56A901DA7272
-69,98421ECE-25A4-08A3-E178-AA75CB3BC641
-98,853B7D55-E7D9-ECEB-3160-A6F4294707C0
-69,7D1D648C-8CED-928B-3483-B164419E75B2
-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-99,E92E209F-9730-1FA4-906B-8ED4EC97D87E
-96,81F196BD-260F-EAAE-C401-E007257D1532
-87,C2399E6E-8B3F-EF74-2F2C-54A555A467C9
-69,9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC
-88,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-67,D7019209-3F13-A459-09DE-56A901DA7272
-69,98421ECE-25A4-08A3-E178-AA75CB3BC641
-98,853B7D55-E7D9-ECEB-3160-A6F4294707C0
-69,7D1D648C-8CED-928B-3483-B164419E75B2
-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-99,E92E209F-9730-1FA4-906B-8ED4EC97D87E
-96,81F196BD-260F-EAAE-C401-E007257D1532
-87,C2399E6E-8B3F-EF74-2F2C-54A555A467C9
-69,9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC
-88,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-67,D7019209-3F13-A459-09DE-56A901DA7272
-69,98421ECE-25A4-08A3-E178-AA75CB3BC641
-98,853B7D55-E7D9-ECEB-3160-A6F4294707C0
-69,7D1D648C-8CED-928B-3483-B164419E75B2
-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-99,E92E209F-9730-1FA4-906B-8ED4EC97D87E
-96,81F196BD-260F-EAAE-C401-E007257D1532
-87,C2399E6E-8B3F-EF74-2F2C-54A555A467C9
-69,9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC
-88,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-67,D7019209-3F13-A459-09DE-56A901DA7272
-69,98421ECE-25A4-08A3-E178-AA75CB3BC641
-98,853B7D55-E7D9-ECEB-3160-A6F4294707C0
-69,7D1D648C-8CED-928B-3483-B164419E75B2
-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-99,E92E209F-9730-1FA4-906B-8ED4EC97D87E
-96,81F196BD-260F-EAAE-C401-E007257D1532
-87,C2399E6E-8B3F-EF74-2F2C-54A555A467C9
-69,9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC
-88,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-67,D7019209-3F13-A459-09DE-56A901DA7272
-69,98421ECE-25A4-08A3-E178-AA75CB3BC641
-98,853B7D55-E7D9-ECEB-3160-A6F4294707C0
-69,7D1D648C-8CED-928B-3483-B164419E75B2
-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-99,E92E209F-9730-1FA4-906B-8ED4EC97D87E
-96,81F196BD-260F-EAAE-C401-E007257D1532
-87,C2399E6E-8B3F-EF74-2F2C-54A555A467C9
-69,9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC
-88,BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5
-67,D7019209-3F13-A459-09DE-56A901DA7272
-69,98421ECE-25A4-08A3-E178-AA75CB3BC641
-98,853B7D55-E7D9-ECEB-3160-A6F4294707C0
-69,7D1D648C-8CED-928B-3483-B164419E75B2
-60,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-99,E92E209F-9730-1FA4-906B-8ED4EC97D87E
-96,81F196BD-260F-EAAE-C401-E007257D1532
-87,C2399E6E-8B3F-EF74-2F2C-54A555A467C9
-69,9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC
