address,rssi
001D73B7D6BE,1.7149858514250884
0E31FF87-7C6A-6774-BD32-89E2FA07D3FC,0.5078745001833707
133B6BAC-71E4-A0D3-1FFC-297A6A1F931D,0.0
22D84D29-2087-E230-B8D3-DC6E82854658,0.0
27468ADD-84CF-0255-8547-361B5EE913BE,1.7524925589937785
2CD15243-8BE4-6324-B885-F951C285DDEA,2.1661808660666924
30AAE4F2481A-2G,7.883806933500203
30AAE4F2481A-5G,1.118033988749893
37010E9E-F409-BD38-BB80-25DED18C337F,2.5974215367274884
39791212-25B2-5BC8-F526-ECE2D8B1148A,1.2400608872213066
3C02F158-11C4-DCE0-AC4C-3B0BA3D2EA99,3.743209104746664
3F79DA03-83F5-D5EB-3B34-8790B43B434B,5.226383485484914
44E3DFA7-5FE3-DE2F-4241-0C8AE87D3082,1.4133509739656918
470BCD0E-4128-C60A-A81D-998F97C53329,0.0
483E5EB5F92F-5G,0.0
49329973-CB15-E82E-136B-115A31E60D9B,2.03200203200305
4A946EE8-775A-CCB5-D763-F596BC15CC2D,6.0548893957478676
59516892-912C-6C57-34D9-F503BDAB3FDE,0.0
59782CB2-6A46-CE51-65B4-5CDF2144CEA9,1.7146020354181728
5990741A-A469-283A-5C7A-0EBEF30A79AA,0.0
5C6199C69A08-2G,0.0
5C6199C69A08-5G,0.7591546545162482
6885A47A3A0F-5G,0.0
720B6596-231A-1B53-A935-ED7DAECFB869,0.0
798349BA-4632-68F1-0715-0F25751114B2,0.0
7D1D648C-8CED-928B-3483-B164419E75B2,38.47926996276657
86D328E4-98D2-2DBA-DE86-44DA257413B4,0.7929149433361667
895A7C4A-BEB4-7221-0D0A-FD56F387E8C0,1.8501604476145397
8A03D8BF-4071-0989-A89B-9EC903118FCC,1.6222895737480858
8B0757CA-7C49-4A67-7753-66710F61EF3C,1.5819181255825352
92AF4717-4233-E9E7-9C72-D1498CCAF59F,0.0
A0957FD34E29-2G,2.007223796297028
A0957FD34E29-5G,1.2343760409722462
AIT_8-605,0.0
B248519B-544D-D1D5-50EA-BED13A95368C,2.8944581166047096
Buffalo-24A0,1.7816403745544216
Buffalo-24A0-WPA3,0.5345224838248458
Buffalo-A-2F50,0.0
Buffalo-A-67EE,0.638666373658504
Buffalo-A-7A28,0.5163977794943205
Buffalo-A-8118,0.0
Buffalo-A-8D88,0.48936048492959205
Buffalo-A-A6E8,1.276302224561664
Buffalo-G-67EE,3.516876604692232
Buffalo-G-8D88,0.9703197760719201
Buffalo-G-A6E8,1.3483997249264854
C01D5D27-9998-2ED0-FEC0-28CDFF16F67E,7.243570679531123
C94927D1-9174-D4AD-65DD-9D6C37851E54,2.7383000602611767
D2B7DD69-AA95-867D-5DDE-CB331A7707BB,0.0
D8998FF2-1695-9FED-DA34-491490307821,5.636744390509796
DC78BAEF-2A01-D434-DD00-89569557AECA,1.8563819235690298
DCDA39CA-2E25-83D9-5885-A890676304B9,0.8255370803211466
E1BEC981-F150-F7B4-9462-855BE34E0B7F,41.37107888244391
E45057C9-15EE-6CA2-8D4B-9EB93B2C712F,3.353130786843074
E7C93495-61BC-7993-4371-79AD602FEBCD,0.0
E7D1AA37-516D-24E0-B911-40363039EF1F,0.0
E869610E-7C9C-F70A-814A-632A8B6A5296,1.527525231651946
EE258F7E-891A-235C-29F5-F9E95CC88D30,3.991340689925674
EFD0E54B-FC69-F404-0C91-8F492412D673,2.301546302948381
F010DAFD-57E7-66F3-3B23-B12B2D15689C,1.4218787326754647
Galaxy_5GMW_0145,5.725465254540663
HP-Print-27-Deskjet 3520 series,3.900067475799551
OPPO Reno5 A,
PS4-068BA6B1B560,2.3298293017222087
TP-Link_C944,0.0
ZEUSWiFi_3TU4XQ9L,0.0
aterm-0de71f-a,0.7591546545162482
aterm-0de71f-g,0.0
aterm-0ed314-a,0.8825799501580875
aterm-0ed314-g,1.1751393027860058
aterm-1d2fcf-a,0.0
aterm-4d5546-a,1.732050807568877
aterm-61c919-a,1.0208355710680808
aterm-61c919-g,2.3213980461973533
aterm-75d65d-a,5.409574111100805
aterm-7b9be3-a,0.7608859102526803
aterm-7b9be3-g,2.855085839605377
aterm-8347ee-g,0.8660254037844394
aterm-888ad9-a,5.26782687642637
aterm-a188b6-a,1.500487250297083
aterm-a188b6-g,1.264911064067352
aterm-a8d743-a,5.20453451205576
aterm-ab3547-a,0.8944271909999166
aterm-ab3547-g,2.8654015976455147
aterm-b81467-a,1.657518754359248
aterm-b81467-g,1.2976222599091636
aterm-c700ad-a,1.0036697371030348
aterm-d13295-g,0.8864052604279166
aterm-d592e7-a,1.3339459376998315
aterm-d592e7-g,1.5526475085202969
aterm-e5dc44-g,3.0
aterm-f6b548-a,0.5972647203701463
aterm-fa3f7c-a,0.5477225575051661
aterm-fc6db3-a,0.9947229183096794
aterm-fc6db3-g,1.2947859237091248
e-timer-7e9329,0.0
elecom-319ed8,2.2774639635487435
elecom-319ed85G,1.0990426455975724
elecom-s-319ed8,5.375872022286245
elecom2g-503c09,0.0
elecom2g-7e9329,4.32393669836048
elecom5g-7e9329,0.0
