address,rssi
11C1940A-0663-7248-C19B-D8BC430ACFF1,3.1836717193144537
172B18DC-B707-90DC-78AD-B1513D7E0008,4.089057730136995
17647DF7-789B-FFB5-6340-0961DA1F160F,2.5318484177091705
2B4B8D25-E2EF-A235-F9DD-95FCAB495231,2.838056287684137
2ED28E9D-6F83-EB49-CD25-5EA440A914FD,3.070597894314947
30AAE4F2481A-2G,3.8259763770958166
30AAE4F2481A-5G,1.4361406616345065
432B7170-4065-A9F5-7BEE-E4C5544F3007,0.5117663157191568
470BCD0E-4128-C60A-A81D-998F97C53329,0.9004503377815011
4FEC46E3-70DB-C064-C18B-BC831882AA6F,2.202716359723444
5C6199C69A08-2G,0.0
6444B5B4-C4E0-68A1-BD08-5C83D7EC1D83,1.023532631438315
6BD08BE0-8B2A-20B6-A560-4FC4EF617827,0.0
74A71196-ED21-B05C-1357-18750648483C,7.669649888473704
7D1D648C-8CED-928B-3483-B164419E75B2,4.963546275631976
81F196BD-260F-EAAE-C401-E007257D1532,1.025978352085151
853B7D55-E7D9-ECEB-3160-A6F4294707C0,1.5352989471574776
854F8F25-A2F9-2F0F-8625-8BA1CBF11EB6,0.0
98421ECE-25A4-08A3-E178-AA75CB3BC641,3.993943424975952
9BB23540-973E-8E3E-1A3C-7F978B6AD7C2,0.0
9EF71FC4-33A2-0F13-EA6C-D7E3B4567AAC,5.030436209866748
A0957FD34E29-2G,1.5811388300841904
A0957FD34E29-5G,1.569445091341791
AIT_8-605,2.6352313834736494
B301BB84-B42B-48CD-60A5-5335AD527DBB,0.0
BF6B68B0-9ACB-9B22-A5B3-01D0D7215FD5,3.340029977580281
Buffalo-24A0,1.1547005383792492
Buffalo-24A0-WPA3,3.192539379914944
Buffalo-A-67EE,1.031553471276486
Buffalo-A-8D88,1.0029197142425603
Buffalo-G-0238,0.0
Buffalo-G-67EE,2.630233574223165
Buffalo-G-8D88,1.3117119482928095
Buffalo-G-A6E8,0.0
Buffalo-G-FD80,0.5345224838248498
C2399E6E-8B3F-EF74-2F2C-54A555A467C9,3.3823249465775795
C74B925A-8054-46CB-41E4-C4B29E76DA79,0.0
C7EDFF73-0BAD-0EC9-06DC-1CA0F0FAA4A2,2.2845839164927964
D1757452-6CE4-179D-9EAE-D96A04E3BD4B,0.0
D3E980EE-D197-FD7A-8835-18A2F91A40C9,6.74413716319215
D7019209-3F13-A459-09DE-56A901DA7272,3.4642236021441364
DE80E021-2854-E87A-CA81-D57DFE1E43FD,0.0
DE9B07EA-0223-496F-3DB7-038A5AFAFA34,3.2211781541176725
E1BEC981-F150-F7B4-9462-855BE34E0B7F,3.6663988381587758
E92E209F-9730-1FA4-906B-8ED4EC97D87E,1.819543168723255
Galaxy_5GMW_0145,3.015554219619007
IODATA-e15db8-2G,2.672612419124242
PS4-068BA6B1B560,3.235900590497017
ZEUSWiFi_3TU4XQ9L,0.0
aterm-0de71f-g,0.0
aterm-0ed314-a,1.185078801053281
aterm-0ed314-g,3.8805700005813266
aterm-4d5546-a,0.0
aterm-61c919-a,0.0
aterm-61c919-g,3.3310408783641985
aterm-75d65d-a,8.44529910204943
aterm-7b9be3-a,2.502104377476986
aterm-7b9be3-g,2.2870874995874626
aterm-8347ee-g,2.10818510677892
aterm-888ad9-a,1.069044967649698
aterm-a188b6-a,0.0
aterm-a188b6-g,1.3228756555322947
aterm-a8d743-a,4.288849585754993
aterm-ab3547-a,3.370841601056806
aterm-ab3547-g,2.22190056151556
aterm-b81467-a,2.139232523470436
aterm-b81467-g,3.501879194766267
aterm-d13295-g,0.0
aterm-dc9140-g,
aterm-e5dc44-g,3.105295017040593
aterm-fc6db3-a,2.7003898354048625
aterm-fc6db3-g,1.6050905860647515
cong chua^^,0.5270462766947289
elecom-319ed8,2.5443435716361753
elecom-319ed85G,1.5652475842498483
elecom-s-319ed8,4.404453013622276
elecom2g-503c09,1.0350983390135289
elecom2g-7e9329,0.0
