rssi,address
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
-66,541A2E0A-C25F-D2AF-ECE9-9243039EC691
-47,E1BEC981-F150-F7B4-9462-855BE34E0B7F
-51,D7019209-3F13-A459-09DE-56A901DA7272
-90,69464256-8B82-E6F8-ECBC-C674EAE38771
-90,11834CB9-5DCB-0BB6-C063-5EFCBFD7354E
-89,FA450C6B-DAAB-5808-0505-3D451623BD29
-47,420A7254-8C8A-5DE0-F316-F8E8F076A5CB
-88,6B5352D0-313F-E229-6EB8-71683ADFB285
-94,8F5D2337-18BA-E3F2-1619-53EE1973BB32
-82,A4201227-A0CD-BC9A-0008-8E982680C95F
-96,FB570022-2C56-D1E9-10D1-B95A39E1C539
-90,4F5EF0B5-30F6-AC06-5506-B4AE499258B3
-62,7D1D648C-8CED-928B-3483-B164419E75B2
-95,4D70D058-D771-02ED-BE80-DDEB51C09EFA
