address,rssi
aterm-5a47f7-a,-91
aterm-1d2fcf-a,-90
aterm-f6b548-a,-90
aterm-0de71f-a,-89
Buffalo-24A0,-88
elecom-s-319ed8,-88
elecom-319ed85G,-88
30AAE4F2481A-5G,-86
Buffalo-A-8D88,-86
aterm-a188b6-a,-85
aterm-d592e7-a,-85
aterm-1d2fcf-g,-84
Buffalo-A-A6E8,-83
cong chua^^,-82
Buffalo-G-A6E8,-81
Buffalo-A-67EE,-81
5C6199B359B1-2G,-80
PS4-068BA6B1B560,-80
aterm-0ed314-a,-80
5C6199C69A08-5G,-80
30AAE4F2481A-2G,-79
aterm-fc6db3-a,-79
aterm-8347ee-g,-77
elecom-s-319ed8,-77
elecom-319ed8,-77
001D73B7D6BE,-76
aterm-61c919-a,-76
aterm-a188b6-g,-75
5C6199C69A08-2G,-75
HP-Print-27-Deskjet 3520 series,-75
A0957FD34E29-5G,-75
A0957FD34E29-2G,-74
aterm-7b9be3-a,-73
Buffalo-G-67EE,-69
aterm-fc6db3-g,-68
Buffalo-G-8D88,-68
aterm-0ed314-g,-67
aterm-7b9be3-g,-67
aterm-b81467-g,-60
aterm-75d65d-a,-57
aterm-61c919-g,-54
aterm-ab3547-g,-50
aterm-a8d743-a,-41
aterm-75d65d-a,-68
aterm-b81467-a,-63
aterm-ab3547-a,-45
aterm-a8d743-a,-37
