address,rssi
Buffalo-A-7A28,-91
Buffalo-A-8118,-90
aterm-f6b548-a,-90
aterm-0de71f-a,-90
aterm-888ad9-a,-89
aterm-a6da59-a,-89
aterm-1d2fcf-a,-89
30AAE4F2481A-5G,-88
aterm-c700ad-a,-87
Buffalo-A-94F0,-86
Buffalo-A-8D88,-86
Buffalo-A-67EE,-86
Galaxy_5GMW_0145,-85
aterm-a188b6-a,-85
elecom-s-319ed8,-85
elecom-319ed85G,-85
Buffalo-G-2F50,-84
aterm-d592e7-a,-83
Buffalo-A-A6E8,-83
aterm-888ad9-a,-81
5C6199C69A08-5G,-80
30AAE4F2481A-2G,-79
PS4-068BA6B1B560,-79
aterm-fc6db3-a,-79
elecom2g-503c09,-78
elecom-319ed8,-78
aterm-0ed314-a,-78
elecom-s-319ed8,-78
aterm-61c919-a,-78
Buffalo-24A0,-76
A0957FD34E29-2G,-76
001D73B7D6BE,-74
aterm-7b9be3-a,-74
A0957FD34E29-5G,-73
aterm-e5dc44-g,-71
Buffalo-G-67EE,-70
Buffalo-G-8D88,-69
aterm-b81467-g,-61
aterm-75d65d-a,-57
aterm-61c919-g,-55
aterm-ab3547-g,-51
aterm-a8d743-a,-42
aterm-75d65d-a,-69
aterm-b81467-a,-63
aterm-ab3547-a,-44
aterm-a8d743-a,-36
