address,rssi
6885A47A3A0F-5G,-92
Buffalo-A-7A28,-91
aterm-0de71f-a,-88
Buffalo-A-8D88,-88
Buffalo-A-67EE,-88
Buffalo-A-A6E8,-88
aterm-d592e7-a,-86
aterm-0de71f-g,-84
elecom-s-319ed8,-82
elecom-319ed85G,-82
5C6199B359B1-2G,-82
aterm-fc6db3-a,-80
aterm-61c919-a,-79
aterm-7b9be3-a,-77
A0957FD34E29-5G,-74
A0957FD34E29-2G,-74
elecom-319ed8,-74
Buffalo-G-67EE,-71
aterm-75d65d-a,-70
aterm-fc6db3-g,-68
Buffalo-G-8D88,-67
aterm-0ed314-g,-67
elecom-s-319ed8,-66
aterm-75d65d-a,-55
aterm-ab3547-g,-47
aterm-a8d743-a,-41
aterm-b81467-a,-64
aterm-ab3547-a,-47
aterm-a8d743-a,-38
